maker_id,maker,model,product_id,feature_group,feature_name,description,source_ids,generated_from_audit
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,vegetables,高湿度保存,湿度・乾燥対策。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,vegetables,プラチナ触媒でエチレンガスを分解,エチレンガス対策。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,usability,自動製氷,自動製氷。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,usability,急速製氷,急速製氷。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,usability,製氷おそうじ,給水経路のお手入れ。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,freshness,トリプルパワー脱臭,脱臭。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,usability,高さかわるん棚／高さかわるポケット,棚の可変性。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,usability,ドアアラーム,ドア開放アラーム。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,energy,節電モード／独立冷却,省エネ運転。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,energy,冷蔵室独立冷却システム,センサー省エネ。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,usability,無線LAN,Wi-Fi。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,usability,ハピネスアップ,スマートフォン・アプリ連携。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,usability,アプリ運転状況確認,通知・見守り。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,freshness,クイック冷却,食品をすばやく冷やす冷蔵室の運転モード。,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,freezing,大型アルミトレイ,食品の熱を奪いやすいアルミトレイで冷凍を補助。,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-HZC62Y,hitachi-r-hzc62y,freezing,3段ケース,冷凍室を3段に分けて整理しやすい構造。,hitachi-2026|hitachi-hzc62y,yes
hitachi,日立,R-H54Y,hitachi-rh54y,basic,定格内容積 540L,本体幅650mm、奥行701mm、高さ1833mm。,official-hitachi-models,no
hitachi,日立,R-H54Y,hitachi-rh54y,energy,年間消費電力量 295kWh/年,2021年省エネ基準達成率100%。,official-hitachi-models,no
hitachi,日立,R-H54Y,hitachi-rh54y,freezing,急速冷凍,急速冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-H54Y,hitachi-rh54y,freezing,霜ブロック,霜つき・乾燥抑制。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-H54Y,hitachi-rh54y,freshness,特鮮氷温ルーム,高鮮度保存機能。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-H54Y,hitachi-rh54y,vegetables,うるおい野菜室,野菜鮮度保持。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-H54Y,hitachi-rh54y,vegetables,間接冷却,湿度・乾燥対策。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-H54Y,hitachi-rh54y,usability,自動製氷,自動製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-H54Y,hitachi-rh54y,usability,急速製氷,急速製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-H54Y,hitachi-rh54y,usability,製氷おそうじ,給水経路のお手入れ。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-H54Y,hitachi-rh54y,freshness,トリプルパワー脱臭,脱臭。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-H54Y,hitachi-rh54y,usability,高さかわるん棚／高さかわるポケット,棚の可変性。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-H54Y,hitachi-rh54y,usability,ドアアラーム,ドア開放アラーム。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-H54Y,hitachi-rh54y,energy,節電モード／独立冷却,省エネ運転。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,basic,定格内容積 540L,本体幅650mm、奥行701mm、高さ1839mm。,official-hitachi-models,no
hitachi,日立,R-HWC54X,hitachi-rhwc54x,energy,年間消費電力量 263kWh/年,2021年省エネ基準達成率112%。,official-hitachi-models,no
hitachi,日立,R-HWC54X,hitachi-rhwc54x,freezing,デリシャス冷凍／急冷凍,急速冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,freezing,デリシャス冷凍,高品質冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,freezing,霜ブロック,霜つき・乾燥抑制。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,freshness,特鮮氷温ルーム,高鮮度保存機能。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,vegetables,新鮮スリープ野菜室,野菜鮮度保持。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,vegetables,高湿度保存,湿度・乾燥対策。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,vegetables,プラチナ触媒でエチレンガスを分解,エチレンガス対策。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,usability,自動製氷,自動製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,usability,急速製氷,急速製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,usability,製氷おそうじ,給水経路のお手入れ。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,freshness,トリプルパワー脱臭,脱臭。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,usability,高さかわるん棚／高さかわるポケット,棚の可変性。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,usability,ドアアラーム,ドア開放アラーム。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,energy,節電モード／独立冷却,省エネ運転。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,energy,冷蔵室独立冷却システム,センサー省エネ。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,usability,無線LAN,Wi-Fi。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,usability,日立冷蔵庫コンシェルジュ／ハピネスアップ,スマートフォン・アプリ連携。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,usability,アプリ運転状況確認,通知・見守り。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,freshness,まるごとチルド,冷蔵室全段をチルド温度帯と高い湿度で保存。,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,freshness,クイック冷却,食品をすばやく冷やす冷蔵室の運転モード。,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,freezing,大型アルミトレイ,食品の熱を奪いやすいアルミトレイで冷凍を補助。,official-hitachi-models,yes
hitachi,日立,R-HWC54X,hitachi-rhwc54x,freezing,3段ケース,冷凍室を3段に分けて整理しやすい構造。,official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,basic,定格内容積 540L,まんなか冷凍、本体幅650mm。,hitachi-hwc54y,no
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,freshness,特鮮氷温ルーム,乾燥を抑え、凍らせない約-1℃で肉や魚を保存。,hitachi-hwc54y,no
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,freshness,まるごとチルド,冷蔵室の棚をチルド温度帯として使用。,hitachi-hwc54y,no
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,freezing,デリシャス冷凍・霜ブロック,冷凍室下段の3段ケースを活用する冷凍機能。,hitachi-hwc54y,no
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,energy,年間消費電力量 263kWh/年,2021年省エネ基準達成率112%。,hitachi-hwc54y,no
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,basic,外形寸法 650×701×1833mm,最小設置奥行寸法701mm、質量109kg。,hitachi-hwc54y,no
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,freezing,デリシャス冷凍,急速冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,freezing,霜ブロック,霜つき・乾燥抑制。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,vegetables,新鮮スリープ野菜室,野菜鮮度保持。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,vegetables,高湿度保存,湿度・乾燥対策。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,vegetables,プラチナ触媒でエチレンガスを分解,エチレンガス対策。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,usability,自動製氷,自動製氷。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,usability,急速製氷,急速製氷。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,usability,製氷おそうじ,給水経路のお手入れ。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,freshness,トリプルパワー脱臭,脱臭。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,usability,高さかわるん棚／高さかわるポケット,棚の可変性。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,usability,ドアアラーム,ドア開放アラーム。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,energy,節電モード／独立冷却,省エネ運転。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,energy,冷蔵室独立冷却システム,センサー省エネ。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,usability,無線LAN,Wi-Fi。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,usability,ハピネスアップ,スマートフォン・アプリ連携。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,usability,アプリ運転状況確認,通知・見守り。メーカー公式カタログ・公式仕様表で搭載を確認,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,freshness,クイック冷却,食品をすばやく冷やす冷蔵室の運転モード。,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,freezing,大型アルミトレイ,食品の熱を奪いやすいアルミトレイで冷凍を補助。,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HWC54Y,hitachi-r-hwc54y,freezing,3段ケース,冷凍室を3段に分けて整理しやすい構造。,hitachi-2026|hitachi-hwc54y|official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,basic,定格内容積 540L,本体幅650mm、奥行699mm、高さ1839mm。,official-hitachi-models,no
hitachi,日立,R-HXC54X,hitachi-rhxc54x,energy,年間消費電力量 252kWh/年,2021年省エネ基準達成率117%。,official-hitachi-models,no
hitachi,日立,R-HXC54X,hitachi-rhxc54x,freezing,デリシャス冷凍／急冷凍,急速冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,freezing,デリシャス冷凍,高品質冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,freezing,霜ブロック,霜つき・乾燥抑制。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,freshness,特鮮氷温ルーム,高鮮度保存機能。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,vegetables,新鮮スリープ野菜室,野菜鮮度保持。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,vegetables,高湿度保存,湿度・乾燥対策。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,vegetables,プラチナ触媒でエチレンガスを分解,エチレンガス対策。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,usability,自動製氷,自動製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,usability,急速製氷,急速製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,usability,製氷おそうじ,給水経路のお手入れ。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,freshness,トリプルパワー脱臭,脱臭。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,usability,高さかわるん棚／高さかわるポケット,棚の可変性。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,usability,ドアアラーム,ドア開放アラーム。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,energy,節電モード／独立冷却,省エネ運転。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,energy,冷蔵室独立冷却システム,センサー省エネ。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,usability,無線LAN,Wi-Fi。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,usability,日立冷蔵庫コンシェルジュ／ハピネスアップ,スマートフォン・アプリ連携。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,usability,アプリ運転状況確認,通知・見守り。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,freshness,まるごとチルド,冷蔵室全段をチルド温度帯と高い湿度で保存。,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,freshness,クイック冷却,食品をすばやく冷やす冷蔵室の運転モード。,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,freezing,大型アルミトレイ,食品の熱を奪いやすいアルミトレイで冷凍を補助。,official-hitachi-models,yes
hitachi,日立,R-HXC54X,hitachi-rhxc54x,freezing,3段ケース,冷凍室を3段に分けて整理しやすい構造。,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,basic,定格内容積 540L,本体幅650mm、奥行699mm、高さ1875mm。,official-hitachi-models,no
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,energy,年間消費電力量 252kWh/年,2021年省エネ基準達成率117%。,official-hitachi-models,no
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,freezing,デリシャス冷凍／急冷凍,急速冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,freezing,デリシャス冷凍,高品質冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,freezing,霜ブロック,霜つき・乾燥抑制。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,freshness,特鮮氷温ルーム,高鮮度保存機能。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,vegetables,新鮮スリープ野菜室,野菜鮮度保持。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,vegetables,高湿度保存,湿度・乾燥対策。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,vegetables,プラチナ触媒でエチレンガスを分解,エチレンガス対策。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,usability,自動製氷,自動製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,usability,急速製氷,急速製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,usability,製氷おそうじ,給水経路のお手入れ。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,freshness,トリプルパワー脱臭,脱臭。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,usability,高さかわるん棚／高さかわるポケット,棚の可変性。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,usability,電動引き出し,開閉サポート。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,usability,ドアアラーム,ドア開放アラーム。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,energy,節電モード／独立冷却,省エネ運転。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,energy,冷蔵室独立冷却システム,センサー省エネ。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,usability,無線LAN,Wi-Fi。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,usability,日立冷蔵庫コンシェルジュ／ハピネスアップ,スマートフォン・アプリ連携。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,usability,冷蔵庫カメラ,食材管理。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,usability,アプリ運転状況確認,通知・見守り。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,usability,冷蔵庫カメラ・アプリ食材管理,AI機能。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,freshness,まるごとチルド,冷蔵室全段をチルド温度帯と高い湿度で保存。,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,freshness,クイック冷却,食品をすばやく冷やす冷蔵室の運転モード。,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,freezing,大型アルミトレイ,食品の熱を奪いやすいアルミトレイで冷凍を補助。,official-hitachi-models,yes
hitachi,日立,R-HXCC54X,hitachi-rhxcc54x,freezing,3段ケース,冷凍室を3段に分けて整理しやすい構造。,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,basic,定格内容積 540L,本体幅650mm、奥行699mm、高さ1873mm。,official-hitachi-models,no
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,energy,年間消費電力量 252kWh/年,2021年省エネ基準達成率117%。,official-hitachi-models,no
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,freezing,デリシャス冷凍／急冷凍,急速冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,freezing,デリシャス冷凍,高品質冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,freezing,霜ブロック,霜つき・乾燥抑制。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,freshness,特鮮氷温ルーム,高鮮度保存機能。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,vegetables,新鮮スリープ野菜室,野菜鮮度保持。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,vegetables,高湿度保存,湿度・乾燥対策。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,vegetables,プラチナ触媒でエチレンガスを分解,エチレンガス対策。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,usability,自動製氷,自動製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,usability,急速製氷,急速製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,usability,製氷おそうじ,給水経路のお手入れ。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,freshness,トリプルパワー脱臭,脱臭。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,usability,高さかわるん棚／高さかわるポケット,棚の可変性。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,usability,ドアアラーム,ドア開放アラーム。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,energy,節電モード／独立冷却,省エネ運転。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,energy,冷蔵室独立冷却システム,センサー省エネ。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,usability,無線LAN,Wi-Fi。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,usability,ハピネスアップ,スマートフォン・アプリ連携。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,usability,アプリ運転状況確認,通知・見守り。メーカー公式カタログ・公式仕様表で搭載を確認,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,freshness,まるごとチルド,冷蔵室全段をチルド温度帯と高い湿度で保存。,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,freshness,クイック冷却,食品をすばやく冷やす冷蔵室の運転モード。,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,freezing,大型アルミトレイ,食品の熱を奪いやすいアルミトレイで冷凍を補助。,official-hitachi-models,yes
hitachi,日立,R-HZC54Y,hitachi-rhzc54y,freezing,3段ケース,冷凍室を3段に分けて整理しやすい構造。,official-hitachi-models,yes
hitachi,日立,R-VWC50X,hitachi-rvwc50x,basic,定格内容積 500L,本体幅650mm、奥行701mm、高さ1839mm。,official-hitachi-models,no
hitachi,日立,R-VWC50X,hitachi-rvwc50x,energy,年間消費電力量 275kWh/年,2021年省エネ基準達成率101%。,official-hitachi-models,no
